n; comparisons; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; swaps; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; duration;
1100; 300530; 298871; 309464; 309139; 306448; 309428; 303428; 305570; 298405; 299750; 303674; 305339; 298509; 309397; 301392; 298951; 299933; 304408; 307214; 306779; 303220; 310564; 297343; 296312; 304557; 295753; 304492; 297321; 309293; 297529; 298098; 299228; 296793; 306710; 293406; 300513; 305652; 301551; 299649; 312503; 310358; 312510; 301271; 303088; 311465; 299283; 299468; 296232; 300497; 302685; 299431; 297772; 308365; 308040; 305349; 308329; 302329; 304471; 297306; 298651; 302575; 304240; 297410; 308298; 300293; 297852; 298834; 303309; 306115; 305680; 302121; 309465; 296244; 295213; 303458; 294654; 303393; 296222; 308194; 296430; 296999; 298129; 295694; 305611; 292307; 299414; 304553; 300452; 298550; 311404; 309259; 311411; 300172; 301989; 310366; 298184; 298369; 295133; 299398; 301586; 0,000992; 0,001024; 0,001013; 0,000989; 0,000995; 0,000997; 0,001001; 0,001001; 0,001000; 0,001005; 0,001004; 0,000984; 0,001025; 0,000994; 0,000989; 0,000999; 0,000979; 0,001002; 0,001022; 0,000978; 0,000992; 0,001005; 0,000960; 0,000987; 0,000999; 0,001000; 0,000999; 0,000988; 0,001021; 0,000992; 0,000987; 0,001012; 0,000991; 0,001024; 0,001037; 0,000999; 0,001004; 0,000997; 0,000998; 0,001001; 0,000998; 0,001005; 0,000994; 0,001002; 0,000938; 0,001066; 0,001033; 0,000964; 0,000991; 0,001009; 
1200; 346362; 353721; 364737; 368139; 367465; 360545; 344008; 360959; 372199; 351048; 357881; 348923; 352100; 356472; 366202; 365703; 359232; 360537; 352199; 361093; 374598; 349192; 375433; 359371; 344849; 348771; 370191; 358760; 361000; 361564; 356927; 351717; 377185; 371697; 368025; 359917; 360234; 366019; 350900; 358271; 367591; 355838; 354976; 351277; 371116; 362920; 360952; 365313; 366029; 354966; 345163; 352522; 363538; 366940; 366266; 359346; 342809; 359760; 371000; 349849; 356682; 347724; 350901; 355273; 365003; 364504; 358033; 359338; 351000; 359894; 373399; 347993; 374234; 358172; 343650; 347572; 368992; 357561; 359801; 360365; 355728; 350518; 375986; 370498; 366826; 358718; 359035; 364820; 349701; 357072; 366392; 354639; 353777; 350078; 369917; 361721; 359753; 364114; 364830; 353767; 0,001012; 0,001968; 0,000984; 0,001003; 0,001022; 0,000999; 0,001990; 0,000999; 0,001000; 0,001000; 0,001014; 0,000986; 0,001000; 0,002071; 0,000990; 0,000961; 0,000972; 0,002022; 0,000971; 0,001002; 0,001015; 0,000996; 0,000999; 0,002000; 0,001000; 0,001000; 0,001000; 0,000991; 0,002050; 0,001000; 0,000989; 0,001959; 0,001103; 0,000963; 0,001001; 0,000996; 0,002000; 0,000998; 0,001003; 0,001001; 0,000997; 0,001962; 0,001028; 0,000997; 0,002011; 0,001002; 0,001001; 0,000997; 0,001003; 0,001003; 
1300; 429526; 422240; 428839; 415485; 420759; 422739; 419318; 422465; 412426; 416471; 430358; 425671; 423926; 419377; 412355; 411464; 424855; 437940; 418564; 414773; 417537; 437227; 426149; 419030; 417022; 422102; 426189; 423322; 430675; 419108; 411243; 424087; 420777; 430709; 427643; 411470; 411143; 426855; 413336; 427941; 436069; 426202; 430454; 406315; 428599; 427482; 436777; 427051; 418432; 428561; 428227; 420941; 427540; 414186; 419460; 421440; 418019; 421166; 411127; 415172; 429059; 424372; 422627; 418078; 411056; 410165; 423556; 436641; 417265; 413474; 416238; 435928; 424850; 417731; 415723; 420803; 424890; 422023; 429376; 417809; 409944; 422788; 419478; 429410; 426344; 410171; 409844; 425556; 412037; 426642; 434770; 424903; 429155; 405016; 427300; 426183; 435478; 425752; 417133; 427262; 0,002031; 0,001009; 0,001954; 0,000999; 0,001005; 0,001996; 0,001000; 0,001002; 0,002042; 0,000998; 0,000963; 0,002001; 0,001000; 0,002000; 0,000998; 0,000996; 0,002000; 0,001001; 0,000999; 0,002000; 0,001002; 0,002001; 0,001002; 0,001005; 0,002002; 0,000989; 0,000999; 0,001999; 0,001001; 0,000999; 0,002001; 0,000999; 0,001000; 0,000976; 0,001014; 0,001968; 0,001000; 0,001000; 0,002038; 0,000963; 0,001999; 0,001000; 0,002000; 0,001000; 0,002002; 0,000998; 0,001000; 0,002000; 0,001000; 0,001000; 
1400; 479722; 490192; 509381; 486302; 487196; 487162; 498602; 493819; 474596; 499706; 487055; 492033; 493585; 491567; 499998; 493678; 504923; 488254; 480905; 481850; 468491; 496917; 486187; 499242; 488776; 496401; 498473; 478741; 480621; 502507; 492757; 496784; 483139; 501412; 487474; 483833; 479278; 486375; 500207; 509581; 479306; 474456; 487751; 504013; 492631; 494027; 469857; 490891; 497058; 499740; 478323; 488793; 507982; 484903; 485797; 485763; 497203; 492420; 473197; 498307; 485656; 490634; 492186; 490168; 498599; 492279; 503524; 486855; 479506; 480451; 467092; 495518; 484788; 497843; 487377; 495002; 497074; 477342; 479222; 501108; 491358; 495385; 481740; 500013; 486075; 482434; 477879; 484976; 498808; 508182; 477907; 473057; 486352; 502614; 491232; 492628; 468458; 489492; 495659; 498341; 0,000999; 0,002004; 0,001999; 0,001000; 0,002000; 0,001024; 0,001974; 0,001998; 0,001000; 0,002000; 0,001000; 0,002003; 0,002000; 0,001004; 0,001997; 0,002024; 0,000977; 0,001995; 0,001000; 0,002000; 0,001000; 0,002000; 0,002027; 0,001991; 0,000986; 0,002024; 0,001973; 0,000999; 0,002000; 0,001000; 0,002000; 0,001000; 0,002019; 0,001982; 0,000999; 0,002000; 0,001000; 0,002000; 0,001000; 0,002000; 0,001000; 0,002000; 0,001000; 0,002002; 0,001998; 0,001000; 0,002000; 0,001004; 0,001998; 0,001999; 
1500; 571352; 541469; 572758; 558046; 579751; 549655; 582032; 557730; 564095; 565265; 567316; 573116; 551245; 566328; 539463; 559685; 566633; 561944; 572711; 572523; 552393; 560626; 563193; 566175; 571048; 565810; 562046; 572224; 566095; 566139; 568460; 565234; 552901; 570284; 566002; 563277; 568066; 561238; 573243; 563896; 566886; 571207; 568522; 567276; 552504; 552863; 560858; 558367; 547625; 545736; 569853; 539970; 571259; 556547; 578252; 548156; 580533; 556231; 562596; 563766; 565817; 571617; 549746; 564829; 537964; 558186; 565134; 560445; 571212; 571024; 550894; 559127; 561694; 564676; 569549; 564311; 560547; 570725; 564596; 564640; 566961; 563735; 551402; 568785; 564503; 561778; 566567; 559739; 571744; 562397; 565387; 569708; 567023; 565777; 551005; 551364; 559359; 556868; 546126; 544237; 0,002050; 0,001964; 0,001992; 0,002017; 0,001981; 0,000996; 0,001999; 0,002000; 0,002004; 0,001999; 0,001999; 0,001005; 0,001013; 0,001985; 0,001997; 0,002001; 0,001999; 0,002046; 0,001956; 0,002041; 0,002010; 0,001945; 0,001000; 0,001000; 0,002000; 0,002000; 0,002024; 0,001977; 0,000999; 0,002000; 0,002000; 0,002000; 0,002003; 0,000999; 0,002000; 0,002000; 0,001999; 0,001999; 0,001000; 0,002001; 0,001999; 0,002001; 0,001000; 0,002000; 0,001999; 0,002202; 0,001172; 0,000000; 0,000000; 0,000000; 
1600; 649670; 645194; 635250; 639393; 617762; 659642; 650129; 646493; 636685; 655625; 630854; 642030; 638536; 632917; 635996; 647399; 640027; 638892; 643604; 625677; 649729; 650449; 643142; 609312; 646787; 622864; 641240; 655296; 650827; 631925; 634562; 657556; 655759; 637315; 648239; 636344; 647015; 634112; 642657; 642326; 649405; 646463; 626391; 639555; 635285; 633706; 640251; 648198; 663176; 646946; 648071; 643595; 633651; 637794; 616163; 658043; 648530; 644894; 635086; 654026; 629255; 640431; 636937; 631318; 634397; 645800; 638428; 637293; 642005; 624078; 648130; 648850; 641543; 607713; 645188; 621265; 639641; 653697; 649228; 630326; 632963; 655957; 654160; 635716; 646640; 634745; 645416; 632513; 641058; 640727; 647806; 644864; 624792; 637956; 633686; 632107; 638652; 646599; 661577; 645347; 0,002035; 0,001966; 0,002001; 0,001999; 0,002000; 0,002000; 0,002015; 0,001996; 0,001994; 0,002998; 0,001997; 0,002000; 0,002012; 0,001975; 0,002018; 0,002047; 0,002954; 0,002049; 0,002000; 0,001995; 0,002004; 0,001931; 0,002062; 0,002011; 0,001989; 0,002001; 0,002003; 0,002001; 0,001995; 0,002941; 0,002059; 0,002004; 0,002001; 0,001995; 0,002000; 0,002000; 0,002002; 0,002221; 0,000000; 0,004078; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,015703; 0,000000; 
1700; 738494; 723596; 751693; 715273; 715842; 730145; 704468; 726859; 739707; 708602; 724399; 710178; 713617; 722001; 735903; 716618; 733868; 726642; 719358; 727250; 708413; 717304; 703391; 721778; 720334; 708232; 718031; 723435; 717375; 722369; 717805; 729606; 719814; 709214; 722810; 740964; 704315; 724262; 710164; 711428; 720103; 702561; 723785; 726993; 720753; 721315; 729268; 710740; 739508; 721676; 736795; 721897; 749994; 713574; 714143; 728446; 702769; 725160; 738008; 706903; 722700; 708479; 711918; 720302; 734204; 714919; 732169; 724943; 717659; 725551; 706714; 715605; 701692; 720079; 718635; 706533; 716332; 721736; 715676; 720670; 716106; 727907; 718115; 707515; 721111; 739265; 702616; 722563; 708465; 709729; 718404; 700862; 722086; 725294; 719054; 719616; 727569; 709041; 737809; 719977; 0,003009; 0,002955; 0,003011; 0,002003; 0,001999; 0,003000; 0,002055; 0,002935; 0,001998; 0,002030; 0,003011; 0,002000; 0,002006; 0,003007; 0,002002; 0,002007; 0,001996; 0,002001; 0,003003; 0,001994; 0,002004; 0,002995; 0,002012; 0,001986; 0,003005; 0,002001; 0,002997; 0,000755; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,015709; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,015611; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,015603; 
1800; 804503; 832120; 831472; 813255; 837394; 820844; 820692; 819678; 818310; 810362; 837458; 807614; 821856; 795140; 825597; 824820; 810038; 806017; 782772; 809952; 827718; 818510; 813975; 804673; 811526; 815652; 829207; 800375; 799606; 816334; 814851; 797847; 808654; 820409; 809220; 816669; 822772; 819381; 810289; 816772; 824501; 809618; 821623; 833036; 801336; 813758; 812473; 815429; 805378; 803202; 802704; 830321; 829673; 811456; 835595; 819045; 818893; 817879; 816511; 808563; 835659; 805815; 820057; 793341; 823798; 823021; 808239; 804218; 780973; 808153; 825919; 816711; 812176; 802874; 809727; 813853; 827408; 798576; 797807; 814535; 813052; 796048; 806855; 818610; 807421; 814870; 820973; 817582; 808490; 814973; 822702; 807819; 819824; 831237; 799537; 811959; 810674; 813630; 803579; 801403; 0,003015; 0,003011; 0,001977; 0,002997; 0,003047; 0,002954; 0,001998; 0,003001; 0,002006; 0,002996; 0,003011; 0,002007; 0,002979; 0,003000; 0,002000; 0,003018; 0,003023; 0,001963; 0,002000; 0,002000; 0,003000; 0,003011; 0,001989; 0,003000; 0,002000; 0,003000; 0,002000; 0,003002; 0,002002; 0,002000; 0,003002; 0,001996; 0,003000; 0,002000; 0,003156; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,015625; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,015627; 0,000000; 
1900; 890169; 908902; 919587; 892117; 911140; 921898; 919013; 915552; 889136; 917333; 932236; 902387; 893876; 908951; 899878; 887438; 879310; 916120; 906962; 904508; 889014; 882912; 916461; 919298; 905773; 896452; 930176; 890441; 911265; 892091; 902597; 874577; 882744; 911768; 895333; 916240; 901930; 910963; 906689; 893556; 876301; 889955; 908851; 888383; 911144; 913388; 875580; 919290; 892074; 905604; 888270; 907003; 917688; 890218; 909241; 919999; 917114; 913653; 887237; 915434; 930337; 900488; 891977; 907052; 897979; 885539; 877411; 914221; 905063; 902609; 887115; 881013; 914562; 917399; 903874; 894553; 928277; 888542; 909366; 890192; 900698; 872678; 880845; 909869; 893434; 914341; 900031; 909064; 904790; 891657; 874402; 888056; 906952; 886484; 909245; 911489; 873681; 917391; 890175; 903705; 0,003015; 0,002986; 0,003047; 0,002978; 0,002980; 0,003010; 0,002986; 0,003054; 0,002971; 0,003023; 0,002995; 0,001957; 0,002984; 0,003085; 0,002983; 0,002999; 0,001993; 0,002998; 0,002004; 0,001998; 0,003002; 0,003002; 0,002997; 0,003009; 0,003002; 0,002989; 0,003004; 0,002996; 0,002246; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,015660; 0,000000; 0,000000; 0,008576; 0,000000; 0,000000; 0,000000; 0,010453; 0,000000; 0,000000; 0,000000; 0,010596; 0,000000; 0,000000; 0,000000; 0,010452; 
2000; 988303; 1007281; 986500; 994641; 973357; 1022063; 976249; 990904; 990429; 1014578; 1004719; 965427; 973799; 983309; 1006941; 996158; 991893; 973863; 1018390; 986781; 1008161; 1021140; 995891; 1015930; 1022883; 998693; 970332; 1011474; 1015672; 984623; 1014849; 1006886; 1010746; 1005326; 1010847; 985948; 1011775; 984734; 1003586; 989990; 974747; 998668; 990532; 999774; 966152; 1001819; 986803; 980395; 991433; 1006141; 986304; 1005282; 984501; 992642; 971358; 1020064; 974250; 988905; 988430; 1012579; 1002720; 963428; 971800; 981310; 1004942; 994159; 989894; 971864; 1016391; 984782; 1006162; 1019141; 993892; 1013931; 1020884; 996694; 968333; 1009475; 1013673; 982624; 1012850; 1004887; 1008747; 1003327; 1008848; 983949; 1009776; 982735; 1001587; 987991; 972748; 996669; 988533; 997775; 964153; 999820; 984804; 978396; 989434; 1004142; 0,003023; 0,003979; 0,002995; 0,003000; 0,003000; 0,004013; 0,002991; 0,002999; 0,002997; 0,004000; 0,003032; 0,002968; 0,003000; 0,003000; 0,003000; 0,004123; 0,002942; 0,003000; 0,003001; 0,003003; 0,003739; 0,000000; 0,000000; 0,008580; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,015702; 0,000000; 0,000000; 0,000000; 0,000000; 0,015630; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,015627; 0,000000; 0,000000; 0,000000; 0,000000; 0,015638; 0,000000; 0,000000; 0,000000; 0,000000; 
2100; 1076170; 1149580; 1090427; 1110825; 1078860; 1102612; 1097163; 1102738; 1083966; 1109303; 1105584; 1111069; 1126544; 1104183; 1093978; 1125242; 1108186; 1111587; 1102975; 1135746; 1088305; 1085476; 1139531; 1098026; 1101068; 1106542; 1107647; 1088445; 1075930; 1084973; 1102917; 1121085; 1090534; 1092394; 1109720; 1106245; 1113918; 1098430; 1081426; 1126251; 1116884; 1108255; 1100432; 1097921; 1115533; 1085060; 1093424; 1095927; 1100362; 1111461; 1074071; 1147481; 1088328; 1108726; 1076761; 1100513; 1095064; 1100639; 1081867; 1107204; 1103485; 1108970; 1124445; 1102084; 1091879; 1123143; 1106087; 1109488; 1100876; 1133647; 1086206; 1083377; 1137432; 1095927; 1098969; 1104443; 1105548; 1086346; 1073831; 1082874; 1100818; 1118986; 1088435; 1090295; 1107621; 1104146; 1111819; 1096331; 1079327; 1124152; 1114785; 1106156; 1098333; 1095822; 1113434; 1082961; 1091325; 1093828; 1098263; 1109362; 0,004000; 0,004003; 0,003034; 0,003962; 0,003000; 0,004062; 0,002941; 0,003001; 0,002994; 0,003001; 0,004029; 0,002969; 0,003003; 0,003997; 0,003000; 0,004000; 0,003000; 0,004001; 0,003001; 0,004236; 0,000000; 0,000000; 0,009006; 0,000000; 0,000000; 0,000000; 0,000000; 0,015632; 0,000000; 0,000000; 0,000000; 0,000000; 0,015626; 0,000000; 0,000000; 0,000000; 0,000000; 0,015704; 0,003746; 0,002988; 0,003005; 0,003080; 0,002990; 0,004007; 0,003005; 0,003773; 0,000000; 0,000000; 0,000000; 0,000000; 
2200; 1217450; 1185421; 1197625; 1218911; 1198858; 1215774; 1183829; 1217745; 1206934; 1213918; 1240967; 1238253; 1211864; 1230434; 1228974; 1233750; 1183405; 1206381; 1215020; 1243860; 1245926; 1211601; 1210966; 1212149; 1199586; 1227377; 1224575; 1164834; 1188368; 1217143; 1203388; 1211041; 1210440; 1232615; 1231503; 1212575; 1216269; 1203534; 1222779; 1207155; 1181290; 1220639; 1220243; 1207596; 1211963; 1221408; 1209234; 1207041; 1226481; 1229206; 1215251; 1183222; 1195426; 1216712; 1196659; 1213575; 1181630; 1215546; 1204735; 1211719; 1238768; 1236054; 1209665; 1228235; 1226775; 1231551; 1181206; 1204182; 1212821; 1241661; 1243727; 1209402; 1208767; 1209950; 1197387; 1225178; 1222376; 1162635; 1186169; 1214944; 1201189; 1208842; 1208241; 1230416; 1229304; 1210376; 1214070; 1201335; 1220580; 1204956; 1179091; 1218440; 1218044; 1205397; 1209764; 1219209; 1207035; 1204842; 1224282; 1227007; 0,003974; 0,003020; 0,003983; 0,004032; 0,003982; 0,004001; 0,004007; 0,004001; 0,002991; 0,004049; 0,003939; 0,004058; 0,002990; 0,003998; 0,003940; 0,004067; 0,003996; 0,004000; 0,004002; 0,001237; 0,000000; 0,000000; 0,000000; 0,015706; 0,000000; 0,000000; 0,000000; 0,000000; 0,015614; 0,000000; 0,000000; 0,000000; 0,015633; 0,000000; 0,000000; 0,000000; 0,000000; 0,015619; 0,000000; 0,000000; 0,000000; 0,000000; 0,015623; 0,000000; 0,000000; 0,013576; 0,002094; 0,000000; 0,008315; 0,002298; 
2300; 1337298; 1306013; 1307925; 1308666; 1346960; 1331348; 1279288; 1318131; 1314707; 1349159; 1313627; 1334683; 1344779; 1277250; 1339302; 1359690; 1317800; 1357916; 1303649; 1350402; 1321273; 1304578; 1317173; 1321675; 1312638; 1327708; 1318852; 1336849; 1299650; 1313450; 1313214; 1332024; 1351580; 1314121; 1350125; 1319608; 1366258; 1337723; 1306843; 1330951; 1345226; 1328673; 1332978; 1324166; 1369185; 1313462; 1366973; 1328474; 1325330; 1307709; 1334999; 1303714; 1305626; 1306367; 1344661; 1329049; 1276989; 1315832; 1312408; 1346860; 1311328; 1332384; 1342480; 1274951; 1337003; 1357391; 1315501; 1355617; 1301350; 1348103; 1318974; 1302279; 1314874; 1319376; 1310339; 1325409; 1316553; 1334550; 1297351; 1311151; 1310915; 1329725; 1349281; 1311822; 1347826; 1317309; 1363959; 1335424; 1304544; 1328652; 1342927; 1326374; 1330679; 1321867; 1366886; 1311163; 1364674; 1326175; 1323031; 1305410; 0,003982; 0,005004; 0,004007; 0,004013; 0,003976; 0,004022; 0,003963; 0,004050; 0,003990; 0,004052; 0,004977; 0,003928; 0,004063; 0,003937; 0,004063; 0,003479; 0,000000; 0,006576; 0,000000; 0,000000; 0,000000; 0,015683; 0,000000; 0,000000; 0,000000; 0,015625; 0,000000; 0,000000; 0,000000; 0,015628; 0,000000; 0,000000; 0,000000; 0,015627; 0,000000; 0,000000; 0,000000; 0,015627; 0,000000; 0,000000; 0,000000; 0,015619; 0,000000; 0,009095; 0,000000; 0,008091; 0,002224; 0,000000; 0,008283; 0,002286; 
2400; 1445548; 1433871; 1451080; 1418261; 1446910; 1392063; 1482086; 1453064; 1434085; 1430853; 1420732; 1430795; 1460230; 1436341; 1398915; 1462585; 1473795; 1463932; 1429535; 1414702; 1436512; 1454480; 1410087; 1459367; 1456427; 1454479; 1440722; 1451193; 1446755; 1421634; 1401944; 1406191; 1435852; 1466836; 1451058; 1444856; 1410000; 1421823; 1471661; 1477223; 1407294; 1414020; 1472069; 1446220; 1418052; 1463534; 1451799; 1428199; 1431970; 1453108; 1443149; 1431472; 1448681; 1415862; 1444511; 1389664; 1479687; 1450665; 1431686; 1428454; 1418333; 1428396; 1457831; 1433942; 1396516; 1460186; 1471396; 1461533; 1427136; 1412303; 1434113; 1452081; 1407688; 1456968; 1454028; 1452080; 1438323; 1448794; 1444356; 1419235; 1399545; 1403792; 1433453; 1464437; 1448659; 1442457; 1407601; 1419424; 1469262; 1474824; 1404895; 1411621; 1469670; 1443821; 1415653; 1461135; 1449400; 1425800; 1429571; 1450709; 0,004996; 0,004004; 0,003978; 0,004997; 0,005000; 0,004006; 0,005018; 0,003997; 0,005015; 0,005099; 0,003950; 0,004991; 0,004004; 0,005001; 0,004001; 0,004997; 0,005004; 0,004002; 0,004999; 0,002235; 0,000000; 0,000000; 0,000000; 0,015680; 0,000000; 0,000000; 0,015620; 0,000000; 0,000000; 0,000000; 0,015628; 0,000000; 0,000000; 0,000000; 0,015622; 0,000000; 0,000000; 0,000000; 0,018398; 0,002285; 0,000000; 0,010437; 0,000000; 0,010582; 0,000000; 0,008085; 0,002284; 0,000000; 0,010568; 0,000000; 
2500; 1570506; 1565197; 1558934; 1589765; 1582220; 1552998; 1526369; 1588043; 1559140; 1565329; 1572189; 1584588; 1591045; 1563120; 1575262; 1578750; 1528136; 1556433; 1549176; 1541827; 1559163; 1579491; 1586341; 1570535; 1530947; 1587672; 1537707; 1559848; 1531036; 1538154; 1555823; 1526061; 1576654; 1620066; 1592812; 1576416; 1546185; 1549958; 1588302; 1592952; 1576124; 1548131; 1575494; 1535927; 1569482; 1561782; 1601801; 1547269; 1562385; 1556264; 1568007; 1562698; 1556435; 1587266; 1579721; 1550499; 1523870; 1585544; 1556641; 1562830; 1569690; 1582089; 1588546; 1560621; 1572763; 1576251; 1525637; 1553934; 1546677; 1539328; 1556664; 1576992; 1583842; 1568036; 1528448; 1585173; 1535208; 1557349; 1528537; 1535655; 1553324; 1523562; 1574155; 1617567; 1590313; 1573917; 1543686; 1547459; 1585803; 1590453; 1573625; 1545632; 1572995; 1533428; 1566983; 1559283; 1599302; 1544770; 1559886; 1553765; 0,005025; 0,004974; 0,005026; 0,005000; 0,005026; 0,004954; 0,005995; 0,005067; 0,004993; 0,005002; 0,004999; 0,005000; 0,005001; 0,004999; 0,003254; 0,000000; 0,000000; 0,000000; 0,015697; 0,000000; 0,000000; 0,015627; 0,000000; 0,000000; 0,000000; 0,015627; 0,000000; 0,000000; 0,015631; 0,000000; 0,000000; 0,000000; 0,015622; 0,000000; 0,000000; 0,016814; 0,000000; 0,010383; 0,000000; 0,010197; 0,000107; 0,008194; 0,002185; 0,008115; 0,002111; 0,008118; 0,002129; 0,008103; 0,002112; 0,000000; 
2600; 1663012; 1720557; 1667418; 1703376; 1718870; 1670110; 1695029; 1714030; 1716300; 1664257; 1705461; 1683700; 1739062; 1685741; 1696975; 1693845; 1734669; 1693581; 1679639; 1685944; 1680430; 1727993; 1686184; 1718028; 1691604; 1692057; 1675503; 1697757; 1719511; 1688577; 1686462; 1712365; 1651532; 1693685; 1692843; 1689246; 1678856; 1660207; 1700765; 1703532; 1708498; 1694033; 1672693; 1685938; 1700180; 1712905; 1676651; 1680906; 1685195; 1738280; 1660413; 1717958; 1664819; 1700777; 1716271; 1667511; 1692430; 1711431; 1713701; 1661658; 1702862; 1681101; 1736463; 1683142; 1694376; 1691246; 1732070; 1690982; 1677040; 1683345; 1677831; 1725394; 1683585; 1715429; 1689005; 1689458; 1672904; 1695158; 1716912; 1685978; 1683863; 1709766; 1648933; 1691086; 1690244; 1686647; 1676257; 1657608; 1698166; 1700933; 1705899; 1691434; 1670094; 1683339; 1697581; 1710306; 1674052; 1678307; 1682596; 1735681; 0,005983; 0,005040; 0,004993; 0,005000; 0,006036; 0,005017; 0,005137; 0,006007; 0,005996; 0,006057; 0,006943; 0,006053; 0,002035; 0,000000; 0,000000; 0,015704; 0,000000; 0,000000; 0,015629; 0,000000; 0,000000; 0,015627; 0,000000; 0,000000; 0,000000; 0,015620; 0,000000; 0,000000; 0,015608; 0,000000; 0,000000; 0,015624; 0,006559; 0,000000; 0,000000; 0,015687; 0,000000; 0,000000; 0,000000; 0,015623; 0,000000; 0,000000; 0,015623; 0,000000; 0,000000; 0,015632; 0,000000; 0,000000; 0,015620; 0,000000; 
2700; 1804463; 1830598; 1841396; 1842959; 1810045; 1810284; 1824001; 1858170; 1818757; 1845388; 1803951; 1821609; 1787224; 1846878; 1821678; 1787432; 1791720; 1849823; 1863765; 1792212; 1873102; 1794599; 1830960; 1862763; 1824827; 1816442; 1795137; 1860929; 1788941; 1817578; 1802479; 1819999; 1847438; 1844144; 1857440; 1810909; 1776263; 1793311; 1822437; 1799811; 1846562; 1811129; 1819428; 1825703; 1829360; 1829879; 1767994; 1810471; 1825272; 1817795; 1801764; 1827899; 1838697; 1840260; 1807346; 1807585; 1821302; 1855471; 1816058; 1842689; 1801252; 1818910; 1784525; 1844179; 1818979; 1784733; 1789021; 1847124; 1861066; 1789513; 1870403; 1791900; 1828261; 1860064; 1822128; 1813743; 1792438; 1858230; 1786242; 1814879; 1799780; 1817300; 1844739; 1841445; 1854741; 1808210; 1773564; 1790612; 1819738; 1797112; 1843863; 1808430; 1816729; 1823004; 1826661; 1827180; 1765295; 1807772; 1822573; 1815096; 0,006007; 0,005986; 0,006049; 0,007015; 0,005941; 0,006980; 0,007997; 0,006015; 0,005985; 0,005000; 0,003509; 0,000000; 0,015689; 0,000000; 0,000000; 0,015575; 0,000000; 0,000000; 0,015628; 0,009767; 0,006996; 0,006027; 0,005979; 0,007133; 0,006000; 0,005930; 0,005999; 0,006000; 0,006538; 0,005075; 0,005999; 0,005003; 0,004997; 0,006000; 0,005123; 0,000000; 0,000000; 0,015698; 0,000000; 0,000000; 0,015623; 0,000000; 0,000000; 0,000000; 0,015624; 0,007578; 0,000000; 0,000000; 0,015684; 0,000000; 
2800; 1975884; 1921891; 1998651; 2008605; 2020700; 1964527; 1965975; 1959960; 1965338; 1952469; 1958152; 1955112; 1944575; 1917550; 1928325; 1914181; 1983704; 1942488; 1977143; 1970138; 1921586; 2010445; 1974112; 1960678; 1952908; 1980402; 1959032; 1964545; 1970397; 1942780; 1924014; 1959475; 1965458; 1974902; 1947417; 1967001; 1971077; 1951792; 1904093; 1993617; 1952242; 1946807; 1996818; 1965095; 1977823; 1976539; 1958835; 1963143; 1952998; 1951738; 1973085; 1919092; 1995852; 2005806; 2017901; 1961728; 1963176; 1957161; 1962539; 1949670; 1955353; 1952313; 1941776; 1914751; 1925526; 1911382; 1980905; 1939689; 1974344; 1967339; 1918787; 2007646; 1971313; 1957879; 1950109; 1977603; 1956233; 1961746; 1967598; 1939981; 1921215; 1956676; 1962659; 1972103; 1944618; 1964202; 1968278; 1948993; 1901294; 1990818; 1949443; 1944008; 1994019; 1962296; 1975024; 1973740; 1956036; 1960344; 1950199; 1948939; 0,005994; 0,006000; 0,007003; 0,006997; 0,006003; 0,006997; 0,006000; 0,007030; 0,005970; 0,006006; 0,005994; 0,006000; 0,007000; 0,006000; 0,006082; 0,001236; 0,000000; 0,015694; 0,000000; 0,000000; 0,015632; 0,006576; 0,000000; 0,000000; 0,015679; 0,000000; 0,000000; 0,015632; 0,000000; 0,000000; 0,015624; 0,000000; 0,000000; 0,015633; 0,000000; 0,015624; 0,000000; 0,000000; 0,015623; 0,006795; 0,002279; 0,010365; 0,000000; 0,010592; 0,000000; 0,010510; 0,008284; 0,002282; 0,008149; 0,002279; 
