n; comparisons; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; swaps; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; duration;
2100; 1101350; 1119046; 1108571; 1094497; 1095174; 1075856; 1106875; 1145932; 1085591; 1089778; 1121108; 1084911; 1097447; 1112016; 1119181; 1110543; 1107592; 1084779; 1096889; 1108807; 1125284; 1098861; 1077772; 1100096; 1098819; 1099251; 1116947; 1106472; 1092398; 1093075; 1073757; 1104776; 1143833; 1083492; 1087679; 1119009; 1082812; 1095348; 1109917; 1117082; 1108444; 1105493; 1082680; 1094790; 1106708; 1123185; 1096762; 1075673; 1097997; 1096720; 0,003964; 0,003000; 0,002997; 0,004032; 0,002969; 0,003996; 0,003002; 0,004000; 0,003997; 0,004003; 0,002998; 0,004003; 0,004002; 0,003994; 0,003000; 0,004029; 0,002971; 0,004000; 0,003000; 0,003000; 0,004002; 0,002998; 0,004001; 0,002999; 0,004000; 
2200; 1204242; 1216263; 1226946; 1224841; 1235394; 1176724; 1218182; 1235966; 1217771; 1212080; 1226747; 1190823; 1244342; 1226552; 1190136; 1213611; 1233039; 1242588; 1171598; 1196224; 1218769; 1186477; 1212127; 1196860; 1177647; 1202043; 1214064; 1224747; 1222642; 1233195; 1174525; 1215983; 1233767; 1215572; 1209881; 1224548; 1188624; 1242143; 1224353; 1187937; 1211412; 1230840; 1240389; 1169399; 1194025; 1216570; 1184278; 1209928; 1194661; 1175448; 0,003981; 0,002983; 0,002992; 0,004063; 0,002957; 0,002999; 0,003977; 0,004026; 0,003989; 0,004051; 0,003939; 0,004066; 0,003995; 0,003996; 0,003939; 0,004047; 0,004020; 0,003991; 0,003998; 0,004004; 0,003997; 0,004009; 0,004961; 0,003038; 0,003996; 
2300; 1313803; 1332672; 1327646; 1308237; 1311916; 1309281; 1334053; 1326450; 1336312; 1312733; 1318853; 1355648; 1339104; 1353545; 1345733; 1331268; 1361557; 1329680; 1288225; 1328703; 1370662; 1319359; 1316380; 1321490; 1288942; 1311504; 1330373; 1325347; 1305938; 1309617; 1306982; 1331754; 1324151; 1334013; 1310434; 1316554; 1353349; 1336805; 1351246; 1343434; 1328969; 1359258; 1327381; 1285926; 1326404; 1368363; 1317060; 1314081; 1319191; 1286643; 0,003999; 0,004025; 0,004000; 0,003987; 0,004003; 0,004038; 0,003983; 0,004978; 0,004000; 0,005059; 0,004011; 0,004973; 0,005084; 0,004943; 0,003987; 0,004001; 0,005006; 0,003997; 0,004002; 0,003993; 0,005003; 0,004004; 0,003998; 0,000198; 0,000000; 
2400; 1434999; 1439915; 1463377; 1423571; 1421300; 1429790; 1423540; 1449204; 1446786; 1449602; 1451326; 1426161; 1443490; 1446884; 1434278; 1419364; 1457083; 1436707; 1463417; 1425025; 1449289; 1464958; 1467804; 1436873; 1421448; 1432600; 1437516; 1460978; 1421172; 1418901; 1427391; 1421141; 1446805; 1444387; 1447203; 1448927; 1423762; 1441091; 1444485; 1431879; 1416965; 1454684; 1434308; 1461018; 1422626; 1446890; 1462559; 1465405; 1434474; 1419049; 0,005048; 0,004937; 0,004992; 0,004001; 0,005033; 0,004983; 0,003984; 0,005075; 0,004933; 0,003991; 0,004000; 0,005038; 0,003963; 0,003999; 0,005070; 0,003930; 0,005000; 0,004000; 0,005021; 0,003981; 0,003999; 0,004000; 0,001202; 0,000000; 0,000000; 
2500; 1553592; 1550036; 1559976; 1564705; 1560963; 1561602; 1537743; 1550351; 1548230; 1526865; 1600108; 1556850; 1541352; 1518275; 1543106; 1550794; 1533785; 1570654; 1558907; 1553785; 1609696; 1530000; 1528137; 1525646; 1591227; 1551093; 1547537; 1557477; 1562206; 1558464; 1559103; 1535244; 1547852; 1545731; 1524366; 1597609; 1554351; 1538853; 1515776; 1540607; 1548295; 1531286; 1568155; 1556408; 1551286; 1607197; 1527501; 1525638; 1523147; 1588728; 0,005052; 0,003977; 0,004997; 0,005033; 0,004977; 0,005022; 0,005024; 0,004993; 0,005023; 0,005025; 0,004954; 0,004993; 0,004059; 0,005018; 0,004987; 0,005995; 0,004001; 0,005000; 0,003247; 0,000000; 0,000000; 0,000000; 0,015679; 0,000000; 0,000000; 
2600; 1683073; 1714691; 1697793; 1692488; 1685541; 1711229; 1708561; 1709560; 1664637; 1692050; 1660509; 1720864; 1673655; 1680502; 1692987; 1719726; 1645590; 1708112; 1686487; 1696476; 1671073; 1701205; 1673033; 1727641; 1671531; 1680474; 1712092; 1695194; 1689889; 1682942; 1708630; 1705962; 1706961; 1662038; 1689451; 1657910; 1718265; 1671056; 1677903; 1690388; 1717127; 1642991; 1705513; 1683888; 1693877; 1668474; 1698606; 1670434; 1725042; 1668932; 0,005004; 0,004999; 0,005005; 0,005997; 0,004998; 0,006028; 0,005973; 0,004999; 0,006005; 0,004995; 0,006000; 0,005000; 0,005000; 0,006000; 0,005000; 0,006000; 0,004997; 0,002183; 0,000000; 0,000000; 0,015704; 0,000000; 0,000000; 0,015602; 0,000000; 
2700; 1811024; 1800865; 1877728; 1823179; 1818476; 1796578; 1837653; 1838590; 1864568; 1823603; 1817214; 1797876; 1820796; 1842779; 1844224; 1809107; 1845273; 1821328; 1844766; 1816959; 1839484; 1799165; 1825367; 1816975; 1811613; 1808325; 1798166; 1875029; 1820480; 1815777; 1793879; 1834954; 1835891; 1861869; 1820904; 1814515; 1795177; 1818097; 1840080; 1841525; 1806408; 1842574; 1818629; 1842067; 1814260; 1836785; 1796466; 1822668; 1814276; 1808914; 0,005979; 0,006031; 0,005996; 0,005970; 0,006011; 0,005993; 0,006099; 0,006957; 0,006002; 0,006999; 0,004998; 0,006000; 0,006001; 0,005935; 0,006070; 0,004994; 0,006218; 0,000000; 0,000000; 0,015676; 0,000000; 0,000000; 0,015630; 0,000000; 0,000000; 
2800; 1969171; 1975723; 1967314; 1928116; 1971315; 1944708; 1985577; 1963137; 1983267; 1966779; 1956622; 1934471; 1993304; 1920402; 1971113; 1937989; 1944573; 2006230; 1975086; 1938909; 1972290; 1953151; 1975325; 1927909; 1956552; 1966372; 1972924; 1964515; 1925317; 1968516; 1941909; 1982778; 1960338; 1980468; 1963980; 1953823; 1931672; 1990505; 1917603; 1968314; 1935190; 1941774; 2003431; 1972287; 1936110; 1969491; 1950352; 1972526; 1925110; 1953753; 0,006001; 0,005995; 0,007002; 0,005999; 0,005998; 0,007032; 0,006970; 0,007007; 0,025995; 0,007996; 0,006000; 0,006000; 0,001149; 0,009080; 0,000000; 0,000000; 0,015684; 0,000000; 0,000000; 0,015626; 0,000000; 0,000000; 0,000000; 0,000000; 0,015633; 
2900; 2100980; 2119203; 2094929; 2074623; 2145205; 2095714; 2081019; 2090323; 2057343; 2105325; 2089114; 2100438; 2136477; 2111188; 2088224; 2140439; 2091826; 2067304; 2093284; 2122262; 2110439; 2076948; 2150417; 2054724; 2095574; 2098081; 2116304; 2092030; 2071724; 2142306; 2092815; 2078120; 2087424; 2054444; 2102426; 2086215; 2097539; 2133578; 2108289; 2085325; 2137540; 2088927; 2064405; 2090385; 2119363; 2107540; 2074049; 2147518; 2051825; 2092675; 0,007001; 0,006998; 0,007049; 0,005962; 0,005998; 0,006933; 0,005996; 0,008002; 0,006061; 0,006999; 0,006000; 0,006995; 0,006996; 0,006001; 0,003576; 0,000000; 0,010582; 0,000000; 0,015712; 0,000000; 0,000000; 0,015626; 0,000000; 0,000000; 0,015617; 
3000; 2231269; 2275434; 2239975; 2239255; 2274415; 2217632; 2264778; 2287983; 2314203; 2209224; 2336728; 2259084; 2258918; 2223556; 2265264; 2229234; 2235553; 2205541; 2245982; 2260027; 2281226; 2228021; 2267805; 2216330; 2256645; 2228270; 2272435; 2236976; 2236256; 2271416; 2214633; 2261779; 2284984; 2311204; 2206225; 2333729; 2256085; 2255919; 2220557; 2262265; 2226235; 2232554; 2202542; 2242983; 2257028; 2278227; 2225022; 2264806; 2213331; 2253646; 0,008023; 0,006980; 0,007024; 0,007007; 0,008025; 0,006999; 0,008058; 0,007009; 0,006991; 0,007012; 0,007988; 0,007009; 0,006262; 0,000000; 0,000000; 0,015694; 0,011085; 0,000000; 0,000000; 0,015712; 0,000000; 0,015545; 0,000000; 0,000000; 0,015626; 
